Iframe,Redirect,having_Sub_Domain,Domain_registeration_length,Favicon,URL_Length,Result
0,0,1,20,0,27,1
9,0,1,17,1,24,1
0,0,1,24,0,33,-1
4,0,1,11,1,18,1
1,0,2,20,1,27,1
0,0,2,35,1,42,1
0,0,1,9,0,15,-1
0,1,1,12,1,19,1
0,1,2,74,0,83,-1
0,0,1,15,0,23,-1
0,0,1,28,0,35,1
0,0,1,10,0,17,1
0,0,1,27,0,35,-1
0,0,1,25,0,34,-1
0,0,1,13,0,20,1
0,0,1,17,1,24,1
0,0,2,16,1,23,1
0,0,0,12,0,28,-1
0,0,3,78,0,84,-1
0,0,1,15,0,21,-1
0,0,2,16,0,23,1
1,0,1,23,0,30,1
1,0,0,5,0,19,-1
0,0,1,25,1,34,-1
2,0,2,25,1,32,1
3,0,1,18,0,25,1
7,0,1,14,0,21,1
2,0,1,22,1,29,1
40,0,1,14,1,21,1
0,0,1,29,0,36,1
2,0,2,19,1,26,1
1,0,1,25,1,32,1
2,0,1,16,0,23,1
0,0,1,13,0,20,1
2,0,1,17,1,24,1
1,0,1,17,0,24,1
4,0,1,24,1,31,1
2,0,1,20,0,27,1
0,0,0,23,0,52,-1
0,0,1,14,0,20,-1
0,1,1,20,1,29,-1
1,0,1,17,1,24,1
0,0,2,47,0,55,-1
0,0,1,17,0,26,-1
0,0,1,25,1,34,-1
0,0,1,28,0,37,-1
0,1,1,23,0,37,-1
0,0,1,19,1,26,1
2,0,1,26,1,33,1
0,0,1,17,0,24,-1
0,0,1,15,0,22,1
1,0,1,19,1,26,1
1,0,1,17,1,24,1
3,0,1,24,1,31,1
4,0,2,23,0,30,1
0,0,1,18,0,25,1
2,0,1,20,0,27,1
0,0,0,19,0,53,-1
0,0,1,13,0,20,1
9,1,1,23,1,30,1
1,0,1,13,1,20,1
0,0,1,18,0,25,-1
0,0,2,20,0,26,-1
0,1,1,18,0,24,-1
0,0,1,26,0,33,1
0,0,1,21,0,27,-1
20,0,1,23,0,30,1
0,0,1,25,0,34,-1
3,0,1,17,0,24,1
0,1,1,26,0,35,-1
3,0,1,11,1,18,1
1,0,1,27,0,33,-1
0,1,1,17,0,23,-1
0,0,1,15,1,22,1
2,1,2,15,0,22,1
0,0,3,30,0,46,-1
0,0,1,15,1,112,-1
0,0,1,20,0,26,-1
5,0,1,21,0,28,1
0,0,1,15,1,22,1
3,0,1,14,1,21,1
0,0,1,21,0,244,-1
0,0,1,14,0,21,-1
0,0,0,31,0,104,-1
0,0,1,35,0,42,-1
1,0,1,10,1,17,1
0,0,1,15,1,22,1
0,0,0,14,1,117,-1
0,0,1,19,0,25,-1
3,0,1,26,0,33,1
0,0,1,23,1,30,1
0,0,1,22,0,28,-1
6,0,1,12,0,19,1
0,0,2,22,1,29,1
0,0,2,22,0,28,-1
0,0,1,20,0,150,-1
0,0,1,17,0,24,1
0,0,1,32,0,40,-1
9,1,1,15,0,22,1
0,1,1,21,0,28,-1
0,0,1,23,0,29,-1
0,0,0,4,0,56,-1
3,0,1,17,0,24,1
0,0,1,15,0,21,-1
1,0,1,20,1,27,1
0,0,1,16,0,46,-1
0,0,1,16,0,22,-1
0,0,1,17,0,24,1
0,0,1,18,1,25,1
1,0,1,17,1,24,1
1,1,1,16,1,23,1
3,0,1,25,1,32,1
1,0,2,15,1,22,1
0,0,1,18,1,25,1
0,0,4,35,1,43,-1
0,1,1,17,0,24,-1
0,1,1,41,0,50,-1
3,0,1,14,0,21,1
0,0,1,17,1,24,1
0,0,1,19,0,25,-1
0,0,1,25,1,32,1
2,0,1,25,1,32,1
0,0,1,40,0,49,-1
1,0,1,15,1,22,1
0,0,1,13,0,20,1
3,0,1,10,1,17,1
0,0,1,16,1,23,1
0,0,4,36,1,44,-1
0,1,2,19,1,26,1
0,0,1,31,0,39,-1
0,0,1,13,0,19,-1
19,0,1,18,0,25,1
0,0,1,16,0,22,-1
3,1,1,15,0,22,1
2,0,1,12,1,19,1
0,0,1,44,0,52,-1
0,0,1,28,0,44,-1
3,0,1,13,1,20,1
0,0,1,17,1,24,1
0,0,1,18,0,25,1
2,0,1,14,1,21,1
0,0,2,47,0,55,-1
0,0,1,30,0,37,1
3,0,1,16,1,23,1
1,0,1,27,0,34,1
19,0,1,15,0,22,1
0,0,2,47,0,56,-1
0,0,1,16,1,23,1
0,1,1,17,0,24,-1
0,0,1,16,0,23,1
0,0,1,21,0,28,-1
0,0,1,21,0,28,1
0,1,2,74,0,83,-1
0,0,1,25,1,32,1
0,0,1,17,0,24,1
0,1,1,32,0,40,-1
0,0,1,21,1,28,1
0,0,1,13,0,20,1
5,0,1,17,0,24,1
2,0,1,22,1,29,1
0,0,1,16,1,23,1
0,0,1,33,0,54,-1
0,0,1,24,0,32,-1
0,0,1,20,1,27,1
4,0,1,17,1,24,1
4,1,1,14,1,21,1
0,0,2,18,0,25,-1
0,0,0,15,1,23,-1
1,0,2,15,1,22,1
0,0,1,30,0,37,1
0,0,1,25,1,33,-1
0,0,1,16,1,23,1
0,1,0,7,0,85,-1
0,0,2,50,0,57,-1
21,0,1,16,1,23,1
0,1,1,10,0,17,1
0,0,1,26,1,33,1
0,0,1,20,0,43,-1
0,0,0,7,0,68,-1
0,0,1,16,1,23,1
0,1,2,74,0,91,-1
0,0,2,39,0,46,1
3,0,1,20,0,27,1
6,0,1,20,1,27,1
3,0,1,14,1,21,1
1,0,1,18,1,25,1
0,1,1,22,0,29,1
0,0,1,16,1,23,1
2,0,1,25,0,32,1
0,0,1,16,0,22,-1
2,0,2,16,0,23,1
2,0,1,19,1,26,1
0,0,1,12,1,19,1
0,0,1,19,0,30,-1
0,0,1,28,0,35,1
0,0,0,13,0,20,-1
0,0,1,17,1,24,1
0,0,0,24,0,32,-1
4,0,1,29,1,36,1
0,0,1,10,1,17,1
2,1,1,17,1,24,1
0,0,1,27,0,35,-1
0,0,1,22,0,29,1
0,0,1,16,0,23,1
0,0,1,17,0,24,1
0,1,1,17,0,23,-1
2,0,1,29,1,36,1
2,0,1,27,1,34,1
6,0,2,23,1,30,1
2,0,1,13,1,20,1
2,0,1,21,1,28,1
0,0,1,26,0,35,-1
0,0,1,16,1,23,1
2,0,3,29,1,36,1
0,1,3,23,1,30,1
20,0,1,16,1,23,1
0,0,1,24,0,51,-1
0,0,1,22,0,29,1
0,0,1,17,0,23,-1
4,0,1,21,0,28,1
0,0,1,17,0,23,-1
0,1,1,19,0,88,-1
1,0,1,20,1,27,1
1,0,2,13,0,20,1
0,0,1,22,0,29,-1
4,1,1,19,1,26,1
0,0,1,24,0,31,1
0,0,1,26,1,33,1
0,0,1,14,1,21,1
0,0,1,19,0,25,-1
0,0,1,15,0,37,-1
2,0,1,22,0,29,1
2,0,1,23,1,30,1
0,0,0,18,0,36,-1
0,0,1,23,0,29,-1
0,0,1,30,1,39,-1
0,0,1,19,0,26,1
0,1,2,20,1,27,1
4,0,1,15,0,22,1
5,0,1,15,0,22,1
0,0,0,23,1,95,-1
0,0,0,9,0,34,-1
3,0,2,76,0,107,-1
1,1,1,28,1,35,1
0,0,1,20,1,27,1
0,0,4,50,0,57,-1
0,0,1,15,0,22,1
0,0,0,14,0,74,-1
0,0,2,24,0,30,-1
0,0,2,21,0,28,1
0,0,1,18,0,24,-1
0,0,1,21,0,28,1
0,0,1,10,0,16,-1
0,0,2,81,0,89,-1
5,0,1,16,1,23,1
1,0,1,23,0,30,1
0,0,2,20,0,27,1
0,0,2,40,0,47,-1
2,0,2,14,0,21,1
0,0,1,15,1,22,1
0,0,1,19,0,26,1
19,0,2,24,1,31,1
11,0,1,13,1,20,1
2,0,2,21,0,28,1
21,0,2,21,1,28,1
6,0,2,22,1,29,1
0,0,1,25,0,34,-1
0,0,1,24,1,31,1
0,0,1,16,1,23,1
0,0,1,42,0,50,-1
0,0,0,15,0,26,-1
0,0,1,24,1,31,1
2,1,2,76,0,85,-1
0,0,1,14,0,21,-1
0,0,1,14,0,20,-1
2,0,1,17,1,24,1
0,0,1,36,0,96,-1
0,0,1,22,1,29,1
0,0,1,22,0,29,1
0,0,1,25,0,32,1
0,0,1,46,0,55,-1
0,0,1,23,0,30,1
19,0,1,13,0,20,1
4,1,1,11,1,18,1
0,0,1,16,0,22,-1
0,0,1,12,0,19,1
0,0,1,14,0,21,-1
4,0,1,24,0,31,1
0,0,1,21,1,28,1
0,0,1,18,0,26,-1
3,0,1,21,0,28,1
0,0,3,37,0,43,-1
0,0,1,17,1,25,-1
0,0,1,13,0,20,1
1,0,1,27,0,34,1
0,1,1,15,0,21,-1
6,0,1,18,0,25,1
2,0,1,24,1,31,1
1,1,0,11,0,19,-1
2,0,1,16,1,23,1
0,0,1,18,0,34,-1
0,1,1,52,0,71,-1
2,0,2,13,1,20,1
0,0,1,20,0,27,1
0,0,1,15,1,22,1
0,0,1,15,1,22,1
2,0,1,17,1,24,1
0,0,1,21,0,28,1
1,0,1,17,1,24,1
0,0,2,38,0,47,-1
0,1,0,11,0,35,-1
0,1,2,21,0,27,-1
0,1,1,32,0,40,-1
0,0,1,22,1,29,1
0,0,2,47,0,54,-1
1,0,1,18,1,25,1
3,0,2,15,1,22,1
0,0,1,19,1,26,1
7,1,1,14,1,21,1
0,1,1,29,1,36,1
0,0,1,17,0,24,1
4,0,2,13,1,20,1
0,0,1,17,1,24,1
0,0,2,26,0,32,-1
0,0,2,13,0,253,-1
0,1,1,24,0,31,1
0,0,1,13,1,20,1
0,1,1,18,1,27,-1
0,0,1,14,1,21,1
1,0,1,17,1,24,1
3,0,1,19,0,26,1
0,0,1,9,1,16,1
21,1,1,13,0,20,1
0,0,1,33,0,41,-1
0,0,1,22,0,30,-1
0,0,1,13,1,20,1
2,1,1,15,1,167,-1
0,0,1,18,1,25,1
0,0,1,31,0,39,-1
0,0,1,41,0,48,-1
20,0,1,16,1,23,1
0,0,2,25,0,32,1
0,0,1,17,0,24,1
0,0,2,24,0,30,-1
2,0,1,18,1,25,1
0,0,1,19,0,25,-1
0,0,1,18,1,25,1
0,0,1,20,0,26,-1
0,0,2,24,0,30,-1
21,0,1,16,0,23,1
2,0,2,18,0,25,1
0,0,1,23,0,74,-1
3,0,1,24,1,31,1
0,0,1,14,0,20,-1
0,0,1,14,1,21,1
0,0,1,25,0,32,1
1,0,2,13,1,20,1
2,1,1,15,1,178,-1
1,0,1,31,0,38,1
0,0,1,17,0,24,-1
0,0,1,22,1,29,1
0,0,1,19,0,49,-1
0,0,2,19,0,25,-1
0,1,1,30,0,38,-1
0,0,1,23,0,30,1
0,0,1,12,0,18,-1
0,0,1,34,0,42,-1
2,0,1,18,1,25,1
1,0,1,15,1,22,1
1,0,1,26,0,33,1
0,0,1,13,0,20,1
0,0,2,20,0,26,-1
0,0,1,39,0,60,-1
0,0,1,25,0,32,1
0,0,4,32,1,40,-1
0,0,2,13,1,20,1
6,0,1,17,1,24,1
1,0,0,15,0,23,-1
0,0,2,22,0,28,-1
0,1,1,13,0,19,-1
1,0,1,27,0,34,1
2,1,1,16,0,23,1
0,0,1,19,1,26,1
0,0,1,21,0,28,1
0,0,1,22,0,29,1
0,0,1,16,0,22,-1
0,0,1,17,0,33,-1
0,0,1,15,0,23,-1
0,0,1,19,0,28,-1
0,0,1,14,0,21,-1
1,0,1,26,0,32,-1
1,0,1,23,1,30,1
0,0,1,16,1,23,1
0,0,0,15,0,23,-1
0,0,0,19,0,93,-1
35,0,1,17,1,24,1
0,0,1,21,0,28,-1
0,0,1,39,0,45,-1
2,0,1,20,0,27,1
1,0,0,12,0,40,-1
2,0,1,15,1,22,1
0,0,1,20,1,27,1
0,0,1,30,0,67,-1
0,0,2,19,1,26,1
0,0,1,18,0,25,1
0,0,1,13,1,20,1
0,1,1,16,0,26,-1
2,1,1,18,1,25,1
6,0,1,23,1,30,1
19,0,1,21,0,28,1
0,0,1,17,0,24,1
0,0,1,15,0,22,-1
0,0,2,39,0,48,-1
0,0,1,25,0,32,1
0,0,1,23,0,29,-1
19,0,1,26,0,33,1
0,0,1,13,0,20,1
7,0,1,24,0,31,1
0,0,1,20,0,27,1
8,0,1,22,1,29,1
0,0,1,23,0,30,1
0,0,1,24,0,70,-1
0,0,0,34,0,43,-1
0,0,1,17,0,77,-1
0,0,3,36,0,42,-1
0,0,1,22,0,28,-1
5,0,2,25,0,32,1
0,0,1,21,0,30,-1
4,0,1,17,0,24,1
2,0,1,18,1,25,1
8,0,1,18,1,25,1
0,0,2,34,0,40,-1
0,0,1,19,0,26,1
0,0,1,24,0,31,1
0,0,1,19,0,27,-1
0,0,1,21,0,27,-1
0,0,1,17,0,24,1
0,0,1,13,1,20,1
0,0,1,21,1,28,1
19,0,2,22,0,29,1
0,0,1,17,0,23,-1
2,0,1,16,0,23,1
0,0,1,30,1,39,-1
1,0,1,13,0,20,1
14,0,1,30,1,37,1
20,0,1,20,1,27,1
0,1,1,25,0,34,-1
3,0,1,24,1,31,1
0,0,2,25,0,38,-1
20,1,1,19,0,26,1
0,0,3,18,0,24,-1
0,0,1,14,0,21,-1
0,0,1,12,0,18,-1
0,0,3,51,0,75,-1
0,0,2,20,0,26,-1
19,0,1,23,1,30,1
0,0,1,23,0,30,-1
4,0,1,15,1,22,1
0,0,2,21,0,27,-1
1,1,0,7,0,75,-1
2,0,1,14,1,21,1
4,0,1,13,1,20,1
0,0,1,16,0,23,1
0,0,1,21,0,28,1
1,1,1,19,1,26,1
19,0,1,20,0,27,1
0,0,1,46,0,55,-1
1,0,1,13,0,20,1
2,0,1,23,1,30,1
0,0,1,23,0,29,-1
1,0,1,24,1,31,1
0,0,2,23,0,30,1
0,0,1,14,1,21,1
0,0,1,22,0,28,-1
1,0,2,29,0,36,1
0,0,1,18,1,25,1
0,1,1,36,0,44,-1
2,0,1,18,1,25,1
0,0,1,20,0,27,1
0,0,1,13,0,20,1
0,0,1,23,0,31,-1
1,0,1,23,0,30,1
0,0,1,17,0,24,1
2,0,1,22,1,29,1
0,0,0,15,0,31,-1
0,0,0,9,0,37,-1
0,0,1,12,0,19,1
0,0,3,37,0,43,-1
4,0,1,19,1,26,1
0,1,1,18,0,25,-1
0,0,1,18,0,25,1
0,0,1,17,0,23,-1
0,0,1,26,0,33,-1
7,0,1,14,0,21,1
0,0,1,22,1,29,1
2,0,1,19,0,26,1
0,0,1,12,1,19,1
3,0,1,12,1,19,1
5,0,2,13,0,20,1
0,0,1,19,0,28,-1
0,0,0,6,0,27,-1
0,0,1,21,1,28,1
0,0,1,12,1,19,1
0,0,3,43,0,49,-1
0,0,1,22,0,28,-1
0,0,2,24,1,31,1
0,0,1,25,1,33,-1
0,0,1,20,0,27,-1
2,0,1,17,0,24,1
0,1,1,16,1,23,1
19,0,1,17,0,24,1
3,0,1,17,1,24,1
0,0,1,17,0,24,1
0,0,1,17,0,24,1
0,0,1,19,1,26,1
1,0,1,20,1,27,1
2,0,2,19,0,26,1
0,0,1,27,0,34,1
0,0,1,19,1,26,1
0,0,1,19,0,27,-1
0,0,1,30,1,39,-1
5,0,1,22,1,29,1
3,0,1,23,0,30,1
0,0,1,22,0,38,-1
0,1,1,34,0,68,-1
0,0,1,16,0,24,-1
11,0,1,20,0,27,1
0,0,1,13,0,20,-1
2,0,1,24,1,31,1
19,0,1,22,0,29,1
10,1,1,16,1,23,1
0,0,1,17,0,23,-1
0,0,1,26,0,32,-1
0,0,1,20,1,27,1
0,0,1,22,0,29,1
0,1,0,11,0,28,-1
5,0,1,21,0,28,1
0,0,1,28,0,35,1
4,0,1,18,1,25,1
3,1,1,16,0,23,1
1,0,2,18,0,25,1
0,0,1,15,0,88,-1
0,0,1,28,0,35,1
1,0,1,19,0,26,1
0,0,0,15,0,23,-1
2,0,1,19,0,26,1
0,0,1,41,0,47,-1
1,0,1,33,0,40,1
0,0,1,27,0,36,-1
5,0,1,25,1,32,1
1,1,1,24,1,30,-1
0,1,2,74,0,82,-1
0,0,2,17,0,24,-1
0,0,2,74,0,82,-1
1,0,1,14,1,21,1
19,0,1,17,1,24,1
0,0,2,39,0,53,-1
0,0,1,37,0,111,-1
1,0,1,18,0,25,1
0,0,1,21,0,28,-1
0,0,1,35,0,43,-1
2,0,1,15,1,22,1
0,0,1,20,0,27,1
0,0,1,36,0,45,-1
0,0,1,33,0,39,-1
0,0,2,18,0,25,1
0,0,1,30,1,39,-1
9,0,1,11,1,18,1
0,0,2,22,0,78,-1
0,0,1,21,0,28,-1
0,0,3,17,1,24,1
0,0,0,9,1,93,-1
0,0,1,21,1,28,1
3,0,1,22,1,29,1
4,0,1,16,1,23,1
0,0,1,24,0,31,1
0,0,1,25,0,32,1
1,0,0,13,0,50,-1
6,0,2,18,1,25,1
0,0,1,16,0,22,-1
0,0,2,21,1,28,1
0,0,1,17,1,24,1
22,1,1,19,0,26,1
0,0,1,58,0,67,-1
0,0,2,27,0,33,-1
0,0,1,20,1,27,1
0,1,4,38,0,47,-1
0,0,1,41,0,47,-1
22,0,1,19,1,26,1
0,0,1,14,0,20,-1
0,1,1,14,0,20,-1
9,0,1,18,1,25,1
0,0,1,21,0,28,1
1,0,2,23,0,30,1
0,0,1,15,0,22,1
7,1,2,17,1,24,1
17,0,2,19,1,26,1
0,0,2,27,0,34,-1
1,0,1,20,0,27,1
2,0,1,11,0,18,1
3,0,1,13,0,20,1
0,0,1,31,0,39,-1
8,0,1,20,1,27,1
0,1,1,22,1,29,1
0,0,1,14,1,21,1
0,0,2,27,1,34,1
6,0,1,17,1,24,1
0,0,1,37,0,45,-1
4,0,1,24,0,31,1
0,0,1,14,0,21,-1
0,0,1,20,0,26,-1
0,0,0,13,0,72,-1
1,0,1,16,1,23,1
0,0,2,74,0,98,-1
0,0,1,17,1,24,1
9,1,2,19,1,26,1
13,0,1,16,1,23,1
0,0,1,17,0,24,1
3,0,1,18,0,25,1
0,0,1,15,1,22,1
0,0,1,19,0,52,-1
0,0,1,14,0,21,-1
2,0,1,14,1,21,1
1,0,4,31,0,50,-1
0,0,1,13,1,20,1
0,0,0,4,0,21,-1
0,0,3,30,0,36,-1
0,0,2,19,1,26,1
0,0,3,46,0,133,-1
9,0,2,19,0,26,1
1,0,4,31,0,50,-1
0,0,2,31,0,49,-1
2,0,1,15,1,22,1
0,0,1,15,0,21,-1
0,0,1,22,1,29,1
2,0,1,25,0,32,1
0,0,1,11,0,18,1
0,1,1,20,0,27,-1
4,1,2,15,0,22,1
4,0,1,21,1,28,1
0,1,1,15,0,21,-1
3,0,1,19,1,26,1
0,0,1,12,1,19,1
1,0,1,25,1,32,1
3,0,1,21,0,28,1
0,0,1,13,0,87,-1
1,0,1,22,1,29,1
0,0,2,27,0,34,1
2,1,1,19,1,26,1
0,0,1,21,0,29,-1
2,0,1,12,1,19,1
0,0,1,35,0,44,-1
0,0,1,15,0,21,-1
0,0,1,14,1,21,1
0,1,1,19,0,25,-1
0,0,1,17,1,24,1
0,0,1,14,0,21,1
0,0,0,26,1,97,-1
0,1,1,28,0,76,-1
0,0,1,17,0,24,1
0,0,1,31,0,39,-1
0,1,1,22,0,30,-1
3,0,1,13,1,20,1
2,0,1,22,0,29,1
0,0,3,32,0,170,-1
0,0,1,19,0,34,-1
0,0,1,16,1,23,1
1,0,1,16,1,23,1
0,0,1,18,0,25,1
0,0,1,24,0,31,1
0,0,1,12,0,19,1
1,0,1,11,1,18,1
3,0,1,18,0,25,1
0,0,2,20,1,27,1
0,0,1,14,1,21,1
2,0,1,17,1,24,1
0,1,1,14,0,20,-1
1,0,1,26,1,33,1
0,0,1,34,0,42,-1
0,1,1,24,0,31,-1
0,0,1,21,0,28,1
0,0,1,12,0,18,-1
2,1,1,14,1,21,1
0,1,1,13,0,20,-1
2,0,2,25,1,32,1
0,1,0,21,1,28,-1
0,0,1,16,0,22,-1
0,0,1,11,1,18,1
0,1,1,27,0,36,-1
0,1,1,35,0,43,-1
0,0,1,14,0,21,1
9,1,1,14,1,21,1
0,0,3,25,0,31,-1
0,0,1,15,0,21,-1
0,0,1,13,0,20,1
3,0,1,12,0,19,1
0,0,2,18,0,24,-1
1,1,1,18,1,25,1
1,1,1,38,1,46,-1
0,0,1,29,0,38,-1
0,0,1,14,1,21,1
0,1,1,12,1,19,1
0,0,1,19,0,26,1
0,0,1,21,1,28,1
18,0,3,18,1,25,1
0,0,1,24,0,31,1
17,1,1,20,0,27,1
0,0,1,20,0,27,1
0,0,1,17,1,24,1
0,0,2,24,0,30,-1
3,0,1,17,1,24,1
0,1,1,18,0,25,-1
21,0,2,25,1,32,1
0,1,2,16,1,23,1
0,0,3,20,0,26,-1
2,0,1,20,0,27,1
1,0,1,28,1,35,1
13,0,1,17,1,24,1
0,0,2,25,0,31,-1
0,0,1,14,0,21,1
0,0,2,18,1,25,1
0,1,2,38,0,46,-1
0,0,1,18,0,24,-1
2,0,1,19,0,26,1
0,0,1,22,0,28,-1
7,1,1,12,1,19,1
0,0,1,35,0,44,-1
0,0,1,27,0,34,1
0,0,1,24,0,30,-1
0,0,1,18,0,25,-1
2,0,1,17,1,24,1
0,0,2,16,1,23,1
10,0,1,20,1,27,1
0,0,1,18,0,25,1
0,0,1,36,0,45,-1
0,0,1,34,0,42,-1
0,0,1,26,0,33,1
0,0,0,7,0,75,-1
0,0,1,19,0,26,1
5,1,1,26,0,33,1
0,0,3,27,0,33,-1
0,0,1,22,0,28,-1
0,0,1,35,1,44,-1
0,0,0,7,1,21,-1
1,0,1,19,1,26,1
0,0,1,11,0,18,1
19,0,1,18,1,25,1
0,0,1,13,1,20,1
0,1,1,28,0,75,-1
0,0,1,11,0,17,-1
0,0,1,18,0,24,-1
53,0,1,17,1,24,1
0,0,2,19,1,26,1
7,0,1,26,1,33,1
0,0,1,36,0,45,-1
0,0,0,16,0,24,-1
0,0,1,38,0,47,-1
1,0,1,15,1,22,1
0,0,1,18,0,27,-1
0,0,1,36,0,44,-1
0,0,1,20,0,27,1
20,0,1,20,1,27,1
0,0,1,19,1,26,1
2,0,2,16,0,23,1
0,0,1,26,0,35,-1
0,0,1,13,0,20,1
0,0,1,17,0,23,-1
0,0,1,24,0,30,-1
0,0,1,34,0,42,-1
0,0,1,20,0,27,1
0,0,1,25,0,31,-1
0,1,1,19,1,26,1
0,0,1,36,0,45,-1
0,0,1,16,0,41,-1
1,0,1,23,0,30,1
0,0,1,19,0,27,-1
2,0,1,10,1,17,1
0,0,1,14,0,31,-1
0,0,1,19,1,26,1
0,0,2,31,0,64,-1
1,0,1,25,1,32,1
20,0,1,13,1,20,1
0,0,2,28,0,34,-1
0,0,1,17,0,23,-1
0,0,0,20,0,33,-1
0,0,1,10,0,17,1
0,0,1,20,0,147,-1
0,0,2,20,0,27,-1
0,0,1,21,1,28,1
2,0,1,17,1,24,1
0,0,1,28,0,36,-1
0,1,1,41,0,50,-1
0,0,1,34,0,42,-1
0,0,1,17,0,23,-1
0,0,3,47,0,70,-1
2,0,1,26,0,35,-1
0,0,1,18,0,24,-1
0,0,1,14,0,20,-1
0,0,1,20,0,27,1
0,0,1,20,0,26,-1
0,0,1,22,1,31,-1
0,0,0,8,0,39,-1
0,0,2,31,0,37,-1
19,0,1,22,0,29,1
0,0,1,31,1,39,-1
1,0,1,23,1,30,1
0,0,2,25,0,32,1
0,0,1,33,0,42,-1
0,0,1,14,1,21,1
0,0,1,23,0,30,1
1,0,1,13,1,20,1
2,0,1,15,1,22,1
2,1,1,14,0,21,1
0,0,1,25,0,32,-1
2,0,1,25,0,32,1
0,0,1,25,1,34,-1
2,0,1,22,0,29,1
0,0,1,14,0,108,-1
4,0,1,16,1,23,1
0,0,1,11,0,41,-1
2,0,1,17,1,24,1
19,0,1,14,0,21,1
0,1,0,4,0,45,-1
0,0,1,30,1,37,1
2,0,1,25,1,32,1
0,1,1,27,0,36,-1
0,0,1,21,0,36,-1
1,1,3,39,1,46,1
1,0,1,27,1,34,1
6,1,1,16,0,23,1
4,0,1,30,0,37,1
2,0,2,27,0,34,1
0,0,1,33,0,41,-1
0,0,1,17,0,24,1
0,0,1,20,0,28,-1
0,1,1,16,1,23,1
2,0,2,18,1,25,1
0,0,1,18,0,25,1
0,1,1,12,1,19,1
1,1,1,16,1,23,1
2,0,1,18,1,25,1
0,0,1,18,0,27,-1
2,0,1,22,0,29,1
0,0,1,22,0,30,-1
2,0,1,19,1,26,1
0,0,1,38,0,49,-1
0,0,1,22,0,47,-1
4,0,1,22,0,29,1
0,0,1,23,0,29,-1
0,0,0,14,0,122,-1
0,0,1,20,0,27,1
0,0,1,50,0,58,-1
0,0,1,19,1,26,1
16,1,1,21,0,28,1
1,0,1,20,0,27,1
0,0,2,22,0,29,-1
0,0,1,19,0,26,-1
0,0,1,15,0,22,1
0,0,0,21,0,69,-1
0,0,1,20,0,26,-1
0,0,4,35,1,43,-1
0,0,1,26,1,33,1
0,0,1,14,0,21,1
0,0,1,17,0,23,-1
2,0,1,20,1,27,1
7,0,1,25,1,32,1
22,1,1,26,0,33,1
0,0,1,17,0,72,-1
0,0,1,24,0,31,1
2,1,1,20,1,27,1
3,0,1,15,0,22,1
0,0,1,29,0,37,-1
11,0,1,19,1,26,1
1,0,1,19,0,26,1
6,0,1,20,1,27,1
0,0,1,23,1,30,1
1,0,1,13,0,20,1
0,0,1,27,0,35,-1
0,1,1,14,0,21,1
6,0,1,14,1,21,1
0,0,1,42,0,58,-1
3,0,1,21,1,28,1
3,0,1,23,1,30,1
1,1,1,16,1,23,1
0,0,2,16,0,22,-1
0,0,2,27,0,33,-1
5,0,1,22,1,29,1
0,0,1,30,1,37,1
0,0,1,16,0,23,1
1,1,1,21,1,28,1
0,0,2,21,0,28,1
0,0,2,20,0,26,-1
0,0,1,22,0,29,1
0,0,2,28,0,35,1
0,0,2,17,0,23,-1
0,0,1,32,1,41,-1
0,1,1,28,0,39,-1
0,0,1,18,1,25,1
0,0,1,12,0,18,-1
2,0,1,17,0,24,1
0,0,1,20,1,27,1
0,1,2,28,0,35,1
0,1,1,14,0,20,-1
19,0,1,20,0,27,1
1,0,1,16,0,23,1
2,0,1,15,1,22,1
0,0,1,15,0,22,1
0,1,2,17,0,24,1
0,0,1,17,0,23,-1
0,0,1,12,0,18,-1
0,0,1,21,0,27,-1
0,0,1,24,0,31,1
0,0,1,16,0,44,-1
1,0,1,12,0,19,1
0,0,1,16,0,33,-1
1,1,2,16,1,23,1
0,0,1,15,0,22,1
0,1,1,16,0,23,1
1,0,1,18,1,25,1
0,0,2,76,0,116,-1
0,0,1,25,1,32,1
3,0,1,20,0,27,1
0,0,1,19,0,26,1
0,0,0,15,0,48,-1
0,0,1,18,0,24,-1
0,0,1,18,1,25,1
0,0,1,13,1,20,1
0,0,1,13,0,19,-1
0,0,2,24,0,30,-1
0,0,1,25,0,31,-1
0,0,3,29,0,35,-1
7,0,1,21,0,28,1
0,0,1,21,0,30,-1
0,0,1,25,0,32,-1
0,0,1,34,0,42,-1
0,0,1,17,0,23,-1
2,1,1,15,1,178,-1
0,0,1,23,0,30,1
0,0,1,27,0,34,1
0,0,1,14,1,21,1
0,1,1,23,0,31,-1
0,0,1,20,0,27,1
0,0,1,22,0,29,1
0,0,1,26,0,34,-1
0,0,1,27,0,35,-1
0,0,1,18,0,24,-1
0,0,1,11,1,18,1
0,0,3,22,0,28,-1
0,0,1,13,0,20,1
0,0,1,14,0,20,-1
0,0,1,25,1,34,-1
0,0,2,15,1,22,1
0,0,0,26,0,34,-1
0,0,1,16,0,23,1
0,0,1,19,0,26,1
21,0,1,20,0,27,1
5,0,1,16,1,23,1
0,0,1,22,0,30,-1
0,0,1,22,0,29,-1
1,0,1,23,0,30,1
0,1,1,23,0,29,-1
0,0,1,21,1,28,1
0,1,1,40,0,48,-1
2,0,2,47,0,55,-1
0,0,2,16,0,22,-1
0,0,1,30,1,39,-1
0,0,1,13,1,20,1
0,0,1,28,0,35,1
